,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
1060,Land Rover,Range Rover,2014,внедорожник,3 500 000,5.0,синий,полный,левый,бензин,не битый,1,5,510 л.с.,100000 км,SALGA2EF*EA****97,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2014_1109989418
1061,Land Rover,Discovery,2012,внедорожник,1 392 000,3.0,синий,полный,левый,дизель,не битый,2,,245 л.с.,115650 км,SALLAAAF*CA****54,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2012_1157526839
1062,Land Rover,Freelander,2007,внедорожник,590 000,2.2,красный,полный,левый,дизель,не битый,2,,160 л.с.,269668 км,SALFA24B*8H****22,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2007_1269316127
1063,Land Rover,Discovery Sport,2017,внедорожник,2 220 000,2.0,чёрный,полный,левый,дизель,не битый,1,,149 л.с.,14072 км,SALCA2BN*HH****14,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_sport_2017_1686693606
1064,Land Rover,Range Rover,2015,внедорожник,3 599 000,4.4,чёрный,полный,левый,дизель,не битый,1,,339 л.с.,64000 км,SALGA2HF*FA****37,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2015_1041352927
1065,Land Rover,Range Rover Sport,2010,внедорожник,1 450 000,3.0,чёрный,полный,левый,дизель,не битый,2,,245 л.с.,114000 км,SALLSAAF*BA****47,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2010_517950452
1066,Land Rover,Range Rover Sport,2007,внедорожник,619 000,4.2,чёрный,полный,левый,бензин,не битый,3,5,391 л.с.,199000 км,SALLSAA3*7A****11,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2007_1433560657
1067,Land Rover,Range Rover Sport,2007,внедорожник,619 000,4.2,чёрный,полный,левый,бензин,не битый,3,5,391 л.с.,199000 км,SALLSAA3*7A****11,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2007_1433560657
1068,Land Rover,Discovery,2012,внедорожник,1 313 000,3.0,серебряный,полный,левый,дизель,не битый,1,5,245 л.с.,174421 км,SALLAAAF*CA****77,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2012_1409174656
1069,Land Rover,Range Rover Sport,2012,внедорожник,1 550 000,3.0,белый,полный,левый,дизель,не битый,3,5,245 л.с.,127500 км,SALLSAAF*CA****20,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2012_1387671875
1070,Land Rover,Range Rover Velar,2017,внедорожник,4 109 000,2.0,серый,полный,левый,дизель,не битый,1,,240 л.с.,18519 км,SALYA2BN*JA****32,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_velar_2017_953205754
1071,Land Rover,Discovery,2008,внедорожник,900 000,2.7,золотой,полный,левый,дизель,не битый,2,5,190 л.с.,170000 км,SALLAAA1*8A****11,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2008_1572122318
1072,Land Rover,Freelander,2009,внедорожник,750 000,3.2,серый,полный,левый,бензин,не битый,3,5,232 л.с.,130000 км,SALFA24A*9H****90,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2009_1338958633
1073,Land Rover,Discovery,2016,внедорожник,2 864 000,3.0,чёрный,полный,левый,дизель,не битый,1,5,211 л.с.,57058 км,SALLAAAM*GA****04,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2016_1535360669
1074,Land Rover,Range Rover,2006,внедорожник,970 000,4.2,чёрный,полный,левый,бензин,не битый,3,5,396 л.с.,82000 км,SALLMAM3*7A****99,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2006_1194857977
1075,Land Rover,Range Rover Evoque,2018,внедорожник,2 545 000,2.0,коричневый,полный,левый,дизель,,,,150 л.с.,,SALVA2BN*JH****59,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_evoque_2018_1549502638
1076,Land Rover,Range Rover Evoque,2015,внедорожник,2 245 000,2.2,чёрный,полный,левый,дизель,не битый,1,,150 л.с.,48178 км,SALVA2BC*GH****57,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_evoque_2015_1602892524
1077,Land Rover,Range Rover,2018,внедорожник,7 735 000,3.0,серый,полный,левый,дизель,,,5,249 л.с.,,SALGA2BK*KA****06,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2018_1720110136
1078,Land Rover,Freelander,2010,внедорожник,840 000,2.2,серый,полный,левый,дизель,не битый,2,5,150 л.с.,98500 км,SALFA2BD*BH****07,механика,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2010_1445554626
1079,Land Rover,Range Rover Evoque,2014,внедорожник,2 645 000,2.0,чёрный,полный,левый,бензин,не битый,1,5,240 л.с.,31 км,SALVA2BG*EH****90,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_evoque_2014_1310592030
1080,Land Rover,Discovery,2017,внедорожник,4 390 000,3.0,белый,полный,левый,дизель,не битый,1,4,249 л.с.,19568 км,SALRA2BK*HA****28,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2017_1418941691
1081,Land Rover,Range Rover,2014,внедорожник,3 557 944,3.0,белый,полный,левый,дизель,не битый,1,5,249 л.с.,47166 км,SALGA2FF*EA****27,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2014_1529426570
1082,Land Rover,Range Rover,2013,внедорожник,2 900 000,4.4,белый,полный,левый,дизель,не битый,2,5,339 л.с.,109010 км,SALGA2HF*DA****97,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2013_1431713691
1083,Land Rover,Range Rover Sport,2008,внедорожник,799 000,3.6,красный,полный,левый,дизель,не битый,4+,,272 л.с.,172000 км,SALLSAA2*8A****93,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2008_1374039326
1084,Land Rover,Discovery,2012,внедорожник,1 400 000,3.0,чёрный,полный,левый,дизель,не битый,3,5,245 л.с.,156158 км,SALLAAAF*CA****42,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2012_1672850916
1085,Land Rover,Range Rover,2010,внедорожник,1 450 000,5.0,чёрный,полный,левый,бензин,не битый,3,5,510 л.с.,87000 км,SALLMAME*AA****64,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2010_1628507909
1086,Land Rover,Range Rover,2014,внедорожник,4 000 000,5.0,чёрный,полный,левый,бензин,не битый,3,4,525 л.с.,90000 км,SALGA2EF*EA****64,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2014_1482775018
1087,Land Rover,Range Rover Sport,2017,внедорожник,5 480 000,4.4,оранжевый,полный,левый,дизель,не битый,1,,339 л.с.,21509 км,SALWA2FJ*HA****61,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2017_1694548557
1088,Land Rover,Range Rover,2014,внедорожник,3 000 000,4.4,чёрный,полный,левый,дизель,не битый,3,5,340 л.с.,106000 км,SALGA2HF*EA****61,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2014_1041471962
1089,Land Rover,Discovery,2009,внедорожник,850 000,2.7,серый,полный,левый,дизель,не битый,2,5,190 л.с.,178000 км,SALLAAA1*9A****15,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2009_1233254106
1090,Land Rover,Range Rover Sport,2008,внедорожник,950 000,3.6,красный,полный,левый,дизель,не битый,3,5,272 л.с.,178000 км,SALLSAA2*8A****78,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2008_1077811472
1091,Land Rover,Range Rover,2018,внедорожник,6 759 000,3.0,чёрный,полный,левый,дизель,,,5,249 л.с.,,SALGA2BK*JA****67,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2018_1504965544
1092,Land Rover,Range Rover,2018,внедорожник,6 907 000,3.0,чёрный,полный,левый,дизель,,,5,249 л.с.,,SALGA2BK*JA****87,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2018_1245258897
1093,Land Rover,Freelander,2008,внедорожник,780 000,2.2,чёрный,полный,левый,дизель,не битый,3,5,160 л.с.,90000 км,SALFA24B*8H****89,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2008_972644396
1094,Land Rover,Range Rover,2018,внедорожник,7 592 000,3.0,синий,полный,левый,дизель,,,5,249 л.с.,,SALGA2BK*KA****08,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2018_1468571551
1095,Land Rover,Discovery,2018,внедорожник,6 034 636,3.0,серебряный,полный,левый,дизель,,,5,249 л.с.,,SALRA2BK*JA****47,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2018_1602063662
1096,Land Rover,Range Rover Velar,2018,внедорожник,5 092 000,2.0,красный,полный,левый,дизель,,,5,180 л.с.,,SALYA2BN*JA****89,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_velar_2018_1054297024
1097,Land Rover,Range Rover Sport,2018,внедорожник,6 454 679,3.0,чёрный,полный,левый,дизель,,,5,249 л.с.,,SALWA2BK*JA****13,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2018_1346826841
1098,Land Rover,Range Rover Evoque,2018,внедорожник,2 906 000,2.0,чёрный,полный,левый,бензин,,,5,240 л.с.,,SALVA2BX*JH****66,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_evoque_2018_947575454
1099,Land Rover,Range Rover Evoque,2018,внедорожник,3 285 000,2.0,серый,полный,левый,дизель,,,5,240 л.с.,,SALVA2BN*JH****17,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_evoque_2018_1381745630
1100,Land Rover,Range Rover Velar,2018,внедорожник,4 406 000,2.0,серый,полный,левый,бензин,,,5,250 л.с.,,SALYA2BX*JA****94,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_velar_2018_1626389381
1101,Land Rover,Defender,2012,пикап,1 880 000,2.4,зелёный,полный,левый,дизель,не битый,2,,122 л.с.,52000 км,SALLDHSS*BA****39,механика,https://www.avito.ru/moskva/avtomobili/land_rover_defender_2012_1420452135
1102,Land Rover,Freelander,2008,внедорожник,645 000,2.2,красный,полный,левый,дизель,не битый,3,5,160 л.с.,117000 км,SALFA24B*8H****40,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2008_1566771292
1103,Land Rover,Freelander,2007,универсал,650 000,3.2,красный,полный,левый,бензин,не битый,3,5,232 л.с.,176000 км,SALFA24A*8H****64,вариатор,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2007_1642588729
1104,Land Rover,Range Rover Sport,2011,внедорожник,1 650 000,5.0,белый,полный,левый,бензин,не битый,2,5,375 л.с.,179000 км,SALLSAAD*BA****60,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2011_1408255264
1105,Land Rover,Range Rover Sport,2015,внедорожник,6 320 000,5.0,чёрный,полный,левый,бензин,не битый,1,5,550 л.с.,38156 км,SALWA2EF*FA****87,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2015_1707091102
1106,Land Rover,Freelander,2014,внедорожник,1 290 000,2.2,чёрный,полный,левый,дизель,не битый,2,5,190 л.с.,112000 км,SALFA2BB*EH****36,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2014_1157952539
1107,Land Rover,Freelander,2008,внедорожник,680 000,2.2,чёрный,полный,левый,дизель,не битый,1,5,160 л.с.,153000 км,SALFA24B*8H****67,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2008_1153051238
1108,Land Rover,Discovery,2007,внедорожник,618 000,2.7,серый,полный,левый,дизель,не битый,3,5,190 л.с.,248000 км,SALLAAA1*8A****90,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2007_1412058963
1109,Land Rover,Range Rover,2013,внедорожник,3 300 000,5.0,серый,полный,левый,бензин,не битый,1,5,510 л.с.,104000 км,SALGA2EF*DA****79,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2013_1150148296
1110,Land Rover,Range Rover,2011,внедорожник,1 650 000,4.4,белый,полный,левый,дизель,не битый,3,5,313 л.с.,153000 км,SALLMAMH*BA****86,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2011_1003260137
1111,Land Rover,Discovery Sport,2018,внедорожник,3 051 000,2.0,серый,полный,левый,дизель,,,5,150 л.с.,,SALCA2BN*JH****51,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_sport_2018_1191430404
1112,Land Rover,Range Rover Sport,2014,внедорожник,3 000 000,4.4,белый,полный,левый,дизель,не битый,2,5,340 л.с.,105000 км,SALWA2HF*EA****71,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2014_1382131455
1113,Land Rover,Discovery,2011,внедорожник,100 000,3.0,чёрный,полный,левый,дизель, битый,4+,5,245 л.с.,55000 км,SALLAAAF*CA****54,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2011_943440808
1114,Land Rover,Range Rover,2009,внедорожник,1 050 000,3.6,синий,полный,левый,дизель,не битый,2,5,272 л.с.,185000 км,SALLMAM2*9A****44,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2009_1243993007
1115,Land Rover,Range Rover Sport,2011,внедорожник,1 300 000,3.0,чёрный,полный,левый,дизель,не битый,2,,245 л.с.,125000 км,SALLSAAF*BA****24,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2011_1534076196
1116,Land Rover,Defender,2010,внедорожник,1 500 000,2.4,чёрный,полный,левый,дизель,не битый,2,5,122 л.с.,31700 км,SALLDHMS*AA****81,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_defender_2010_1046423508
