,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
384,Mercedes-Benz,C-класс,2018,седан,2 236 742,1.6,синий,задний,левый,бензин,,,4,150 л.с.,,WDD20504*1R****06,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2018_1375748026
385,Mercedes-Benz,C-класс,2018,седан,2 453 640,1.6,синий,задний,левый,бензин,,,4,150 л.с.,,WDD20504*1R****01,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2018_1680846508
386,Mercedes-Benz,C-класс,2018,седан,2 610 502,1.6,серый,задний,левый,бензин,,,4,150 л.с.,,WDD20504*1R****38,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2018_1143201748
387,Mercedes-Benz,GLE-класс,2018,внедорожник,5 531 880,3.0,синий,полный,левый,бензин,,,5,333 л.с.,,WDC16605*1B****87,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_2018_1425169007
388,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,7 480 410,3.0,белый,полный,левый,бензин,,,5,367 л.с.,,WDC29236*1A****06,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1420156585
389,Mercedes-Benz,GLC-класс,2018,внедорожник,3 705 767,2.0,белый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****59,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1470993398
390,Mercedes-Benz,E-класс,2011,седан,1 160 000,3.5,белый,полный,левый,бензин,не битый,2,4,272 л.с.,75000 км,WDD21208*1A****38,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2011_1001641745
391,Mercedes-Benz,E-класс,2010,седан,925 000,1.8,серебряный,задний,левый,бензин,не битый,3,,184 л.с.,121051 км,WDD21204*1A****59,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2010_1100153018
392,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,9 780 886,5.5,синий,полный,левый,бензин,,,5,585 л.с.,,WDC29237*1A****85,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1586026347
393,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****35,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1603280221
394,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****84,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1294158891
395,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****10,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1268509549
396,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****17,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1416805646
397,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****97,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1300093747
398,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****21,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1010521141
399,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****05,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1354036961
400,Mercedes-Benz,GLC-класс,2018,внедорожник,3 737 575,2.0,чёрный,полный,левый,бензин,,,5,211 л.с.,,WDC25334*1F****93,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1603387163
401,Mercedes-Benz,E-класс,2018,седан,2 890 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****55,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1639405994
402,Mercedes-Benz,GLA-класс,2014,внедорожник,1 200 000,1.6,белый,передний,левый,бензин,не битый,2,,156 л.с.,59000 км,WDC15694*1J****70,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gla-klass_2014_1006885829
403,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,6 707 776,3.0,чёрный,полный,левый,бензин,,,5,367 л.с.,,WDC29236*1A****54,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1339229016
404,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****49,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1311007577
405,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****82,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1271799349
406,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****68,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1327252747
407,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****28,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1251803295
