,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
489,Infiniti,QX60,2018,внедорожник,3 295 000,3.5,чёрный,полный,левый,бензин,,,5,262 л.с.,,5N1AL0MM*GC****53,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx60_2018_1722005522
490,Infiniti,QX60,2014,внедорожник,1 845 000,3.5,пурпурный,полный,левый,бензин,не битый,1,5,262 л.с.,89200 км,5N1AL0MM*EC****38,вариатор,https://www.avito.ru/moskva/avtomobili/infiniti_qx60_2014_1331965797
491,Infiniti,FX50,2009,внедорожник,1 045 000,5.0,чёрный,полный,левый,бензин,не битый,2,5,400 л.с.,158000 км,JN1TBNS5*U0****21,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx50_2009_1487007503
492,Infiniti,QX60,2018,внедорожник,3 295 000,3.5,чёрный,полный,левый,бензин,,,5,262 л.с.,,5N1AL0MM*GC****73,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx60_2018_1347488374
493,Infiniti,FX35,2003,внедорожник,490 000,3.5,чёрный,полный,левый,бензин,не битый,3,4,280 л.с.,173000 км,JNRAS08W*3X****05,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2003_1473376077
494,Infiniti,QX50,2014,внедорожник,1 330 000,2.5,пурпурный,полный,левый,бензин,не битый,3,5,222 л.с.,46000 км,JN1TDNJ5*U0****11,автомат,https://www.avito.ru/moskva_zelenograd/avtomobili/infiniti_qx50_2014_1722277023
495,Infiniti,G37,2008,купе,735 000,3.7,красный,задний,левый,бензин,не битый,3,2,333 л.с.,107278 км,JN1GCUV3*U0****71,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g37_2008_1291746231
496,Infiniti,G35,2009,седан,690 000,3.5,серый,полный,левый,бензин,не битый,2,,315 л.с.,158000 км,JN1BBNV3*U0****62,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g35_2009_1716251619
497,Infiniti,QX56,2012,внедорожник,1 800 000,5.6,коричневый,полный,левый,бензин,не битый,1,,405 л.с.,100000 км,Z8NJANZ6*CS****58,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx56_2012_1013321823
498,Infiniti,Q50,2014,седан,1 240 000,2.0,чёрный,задний,левый,бензин,не битый,1,4,211 л.с.,140000 км,JN1BCAV3*U0****77,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_q50_2014_1622554318
499,Infiniti,G37,2011,седан,630 000,3.7,белый,полный,левый,бензин,не битый,4+,4,330 л.с.,63000 км,JN1BCNV3*U0****38,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g37_2011_1664326455
500,Infiniti,EX35,2008,хетчбэк,757 777,3.5,чёрный,полный,левый,бензин,не битый,4+,5,302 л.с.,155000 км,JN1TANJ5*U0****30,автомат,https://www.avito.ru/moskva_zelenograd/avtomobili/infiniti_ex35_2008_986399920
501,Infiniti,Q50,2017,седан,1 785 000,2.0,чёрный,задний,левый,бензин,не битый,1,,211 л.с.,10800 км,JN1BCAV3*U0****38,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_q50_2017_1342688477
502,Infiniti,FX30,2013,внедорожник,1 800 000,3.0,фиолетовый,полный,левый,дизель,не битый,1,,238 л.с.,84 км,Z8NTDNS5*DS****33,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx30_2013_1047887981
503,Infiniti,QX50,2014,внедорожник,1 450 000,2.5,чёрный,полный,левый,бензин,не битый,1,,222 л.с.,79257 км,JN1TDNJ5*U0****40,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx50_2014_1691086559
504,Infiniti,QX56,2004,внедорожник,490 000,5.6,чёрный,полный,левый,бензин,не битый,2,5,313 л.с.,170000 км,5N3AA08C*4N****66,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx56_2004_1286118944
505,Infiniti,G37,2008,купе,800 000,3.7,красный,задний,левый,бензин,не битый,2,2,333 л.с.,160000 км,JN1GCUV3*U0****48,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g37_2008_1302471601
506,Infiniti,G35,2003,купе,560 000,3.5,серебряный,задний,левый,бензин,не битый,4+,2,280 л.с.,160000 км,JNKCV54E*4M****44,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g35_2003_1421588397
507,Infiniti,G35,2008,седан,680 000,3.5,чёрный,полный,левый,бензин,не битый,2,4,316 л.с.,180000 км,JN1BBNV3*U0****93,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g35_2008_1581207027
508,Infiniti,QX56,2006,универсал,699 999,5.5,чёрный,полный,левый,бензин,не битый,4+,5,314 л.с.,255000 км,5N3AA08C*6N****44,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx56_2006_1137032341
509,Infiniti,Q50,2014,седан,1 100 000,2.0,чёрный,задний,левый,бензин,не битый,1,,211 л.с.,69000 км,JN1BCAV3*U0****59,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_q50_2014_1239994576
510,Infiniti,G35,2003,купе,420 000,3.5,синий,задний,левый,бензин,не битый,3,,283 л.с.,159000 км,JNKCV54E*3M****54,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g35_2003_1282029903
511,Infiniti,M37,2011,седан,1 370 000,3.7,чёрный,полный,левый,бензин,не битый,2,4,333 л.с.,55400 км,JN1BBNY5*U0****73,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_m37_2011_1272135045
512,Infiniti,M35,2008,седан,550 000,3.5,золотой,полный,левый,бензин,не битый,4+,,307 л.с.,112000 км,JN1BCNY5*U0****02,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_m35_2008_1145315971
513,Infiniti,G37,2009,седан,690 000,3.7,чёрный,полный,левый,бензин,не битый,3,5,333 л.с.,91000 км,JN1BCNV3*U0****39,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g37_2009_1622424861
514,Infiniti,Q50,2017,седан,2 330 000,3.0,белый,полный,левый,бензин,не битый,1,4,405 л.с.,15889 км,JN1BFNV3*U0****86,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_q50_2017_959907460
515,Infiniti,QX80,2013,внедорожник,2 000 000,5.6,чёрный,полный,левый,бензин,не битый,2,5,405 л.с.,69500 км,Z8NJANZ6*DS****73,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx80_2013_869999548
516,Infiniti,QX56,2006,внедорожник,845 000,5.6,чёрный,полный,левый,бензин,не битый,3,5,320 л.с.,125350 км,5N3AA08C*6N****74,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx56_2006_1297546842
517,Infiniti,QX56,2008,внедорожник,980 000,5.6,чёрный,полный,левый,бензин,не битый,3,5,325 л.с.,190000 км,5N3AA08C*8N****22,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx56_2008_1142544143
518,Infiniti,FX35,2005,внедорожник,433 333,3.5,чёрный,полный,левый,бензин,не битый,3,5,280 л.с.,152000 км,JNRAS08W*5X****37,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2005_1590527223
519,Infiniti,QX60,2014,внедорожник,1 835 000,3.5,чёрный,полный,левый,бензин,не битый,2,5,262 л.с.,54200 км,5N1AL0MM*EC****68,вариатор,https://www.avito.ru/moskva/avtomobili/infiniti_qx60_2014_1635678140
520,Infiniti,G35,2004,седан,320 000,3.5,серый,полный,левый,бензин,не битый,4+,5,284 л.с.,240000 км,JNKCV51F*4M****36,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g35_2004_1610928838
521,Infiniti,FX37,2012,внедорожник,1 550 000,3.5,белый,полный,левый,бензин,не битый,3,5,333 л.с.,98000 км,JN1TCNS5*U0****39,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx37_2012_1018858942
522,Infiniti,QX50,2017,внедорожник,295 000,2.5,белый,полный,левый,бензин, битый,1,5,222 л.с.,2000 км,JN1JDRJ5*U0****53,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx50_2017_535696550
523,Infiniti,FX37,2011,внедорожник,1 400 000,3.7,чёрный,полный,левый,бензин,не битый,2,5,333 л.с.,151000 км,JN1TCNS5*U0****90,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx37_2011_1322853543
524,Infiniti,G35,2008,седан,590 000,3.5,чёрный,полный,левый,бензин,не битый,4+,4,316 л.с.,125000 км,JN1BBNV3*U0****82,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g35_2008_1623170243
