,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
1065,Mazda,CX-5,2014,внедорожник,1 160 000,2.0,белый,передний,левый,бензин,не битый,1,5,149 л.с.,51000 км,RUMKE197*EV****92,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2014_1273148601
1066,Mazda,3,2014,седан,800 000,1.5,синий,передний,левый,бензин,не битый,2,4,120 л.с.,110000 км,JMZBM42A*31****00,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2014_1373301757
1067,Mazda,6,2010,седан,645 000,2.0,серый,передний,левый,бензин,не битый,2,5,147 л.с.,97000 км,JMZGH12F*01****18,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2010_1680521845
1068,Mazda,CX-5,2013,внедорожник,1 130 000,2.0,белый,передний,левый,бензин,не битый,1,5,150 л.с.,98000 км,RUMKE197*EV****72,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2013_1238752796
1069,Mazda,3,2007,хетчбэк,280 000,1.6,синий,передний,левый,бензин,не битый,4+,5,105 л.с.,186000 км,JMZBK14Z*81****86,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2007_1294368155
1070,Mazda,BT-50,2010,пикап,660 000,2.5,золотой,полный,левый,дизель,не битый,2,5,143 л.с.,163000 км,JMZUN8F1*0W****82,механика,https://www.avito.ru/moskva/avtomobili/mazda_bt-50_2010_1238466066
1071,Mazda,Premacy,2000,минивэн,199 000,1.8,чёрный,передний,правый,бензин,не битый,2,5,135 л.с.,190000 км,CP8W-****67,автомат,https://www.avito.ru/moskva/avtomobili/mazda_premacy_2000_1342572596
1072,Mazda,CX-7,2011,внедорожник,635 000,2.3,синий,полный,левый,бензин,не битый,2,5,238 л.с.,108958 км,JMZER893*00****83,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2011_1683201630
1073,Mazda,3,2012,седан,669 000,1.6,белый,передний,левый,бензин,не битый,1,4,105 л.с.,47031 км,JMZBL12Z*11****01,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2012_1260503461
1074,Mazda,3,2007,седан,350 000,1.6,серебряный,передний,левый,бензин,не битый,3,4,105 л.с.,193000 км,JMZBK12Z*81****24,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2007_1608392274
1075,Mazda,CX-7,2008,универсал,500 000,2.3,фиолетовый,полный,левый,бензин,не битый,3,5,238 л.с.,140000 км,JMZER893*00****86,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2008_1247151265
1076,Mazda,CX-5,2013,внедорожник,1 040 000,2.0,чёрный,полный,левый,бензин,не битый,1,,150 л.с.,153021 км,RUMKE897*EV****36,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2013_1147479717
1077,Mazda,3,2008,хетчбэк,300 000,1.6,голубой,передний,левый,бензин,не битый,2,5,102 л.с.,186000 км,JMZBK12Z*81****02,автомат,https://www.avito.ru/moskva_zelenograd/avtomobili/mazda_3_2008_1608399937
1078,Mazda,CX-5,2013,внедорожник,1 065 000,2.0,серебряный,передний,левый,бензин,не битый,1,,150 л.с.,90496 км,RUMKE197*EV****06,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2013_942973369
1079,Mazda,CX-5,2015,внедорожник,1 290 000,2.0,синий,передний,левый,бензин,не битый,1,,150 л.с.,66595 км,RUMKE197*FV****53,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2015_1057470167
1080,Mazda,6,2012,седан,635 000,2.0,серый,передний,левый,бензин,не битый,2,5,147 л.с.,140000 км,JMZGH12F*01****47,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2012_1234083928
1081,Mazda,RX-7,2002,купе,1 000 000,1.3,синий,задний,правый,бензин,не битый,2,2,580 л.с.,7000 км,FD3S-****52,механика,https://www.avito.ru/moskva/avtomobili/mazda_rx-7_2002_1139897307
1082,Mazda,6,2012,седан,735 000,2.0,чёрный,передний,левый,бензин,не битый,2,,147 л.с.,135301 км,JMZGH12F*01****69,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2012_1094509053
1083,Mazda,6,2018,седан,1 547 100,2.0,серый,передний,левый,бензин,,,,150 л.с.,,RUMGJ526*02****84,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2018_1627576468
1084,Mazda,Biante,2015,минивэн,851 000,2.0,белый,передний,правый,бензин,не битый,1,5,151 л.с.,86000 км,CCEFW-****22,автомат,https://www.avito.ru/moskva/avtomobili/mazda_biante_2015_1653176089
1085,Mazda,CX-5,2018,внедорожник,1 552 000,2.0,красный,передний,левый,бензин,,,,150 л.с.,,RUMKE5W7*01****25,механика,https://www.avito.ru/moskva/avtomobili/mazda_cx-5_2018_1628930723
