,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
1608,Mitsubishi,Lancer,2009,седан,355 000,1.8,чёрный,передний,левый,бензин,не битый,2,4.0,143 л.с.,122000 км,JMBSTCY3*8U****86,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_lancer_2009_1518029400
1609,Mitsubishi,Space Star,2000,минивэн,120 000,1.3,серебряный,передний,левый,бензин,не битый,4+,5.0,82 л.с.,270000 км,XMCLNDG1*XF****34,механика,https://www.avito.ru/moskva/avtomobili/mitsubishi_space_star_2000_706775841
1610,Mitsubishi,Lancer,2006,седан,255 000,1.6,белый,передний,левый,бензин,не битый,2,4.0,98 л.с.,236000 км,JMBSNCS3*6U****20,механика,https://www.avito.ru/moskva/avtomobili/mitsubishi_lancer_2006_1275580259
1611,Mitsubishi,Lancer,2007,седан,350 000,1.6,чёрный,передний,левый,бензин,не битый,1,4.0,98 л.с.,120000 км,JMBSRCS3*7U****36,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_lancer_2007_1151837039
1612,Mitsubishi,Lancer,2009,седан,350 000,1.6,чёрный,передний,левый,бензин,не битый,1,,98 л.с.,105989 км,JMBSRCS3*7U****39,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_lancer_2009_1037976467
1613,Mitsubishi,ASX,2014,внедорожник,1 050 000,2.0,белый,полный,левый,бензин,не битый,1,5.0,150 л.с.,66000 км,JMBXTGA2*FE****12,вариатор,https://www.avito.ru/moskva/avtomobili/mitsubishi_asx_2014_1507009678
1614,Mitsubishi,Mirage,2000,седан,140 000,1.5,белый,полный,правый,бензин,не битый,4+,4.0,110 л.с.,245000 км,CM2A0****23,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_mirage_2000_885666908
1615,Mitsubishi,Pajero,2008,внедорожник,949 000,3.8,чёрный,полный,левый,бензин,не битый,2,5.0,250 л.с.,148094 км,JMBLYV97*8J****96,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_2008_1290481281
1616,Mitsubishi,Lancer,2006,универсал,205 000,1.6,красный,передний,левый,бензин,не битый,3,5.0,98 л.с.,190000 км,JMBLNCS3*7U****90,механика,https://www.avito.ru/moskva/avtomobili/mitsubishi_lancer_2006_1712073656
1617,Mitsubishi,Pajero Sport,2018,внедорожник,2 340 000,2.4,чёрный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGJKS1*HM****61,механика,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1220096317
1618,Mitsubishi,Pajero Sport,2018,внедорожник,2 345 000,2.4,белый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGJKS1*HM****72,механика,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1085505707
